ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Kind,Seasons Count
1735,Why We Fight: Prelude to War,1942,,7.0,,1,0,1,0,0,movie,NA
1736,Sunrise In Heaven,2019,,6.6,,1,0,0,0,0,movie,NA
1737,Michael Che Matters,2016,,7.1,,1,0,0,0,0,movie,NA
1738,Theo Who Lived,2016,,6.8,82%,1,0,0,0,0,movie,NA
1739,Everything About Her,2016,,7.2,,1,0,0,0,0,movie,NA
1740,The Stand at Paxton County,2020,,6.4,,1,0,0,0,0,movie,NA
1741,Ready to Mingle,2019,18+,5.9,44%,1,0,0,0,0,movie,NA
1742,The Journey Is the Destination,2016,18+,6.3,,1,0,0,0,0,movie,NA
1743,The Battle of Midway,1942,7+,6.1,,1,0,1,0,0,movie,NA
1744,The Bye Bye Man,2017,13+,4.2,18%,1,0,0,0,0,movie,NA
1745,Lady-Like,2017,18+,6.0,,1,0,0,0,0,movie,NA
1746,Extremis,2016,7+,7.3,,1,0,0,0,0,movie,1
1747,Gnome Alone,2017,7+,5.6,,1,0,0,0,0,movie,NA
1748,Naomi and Ely's No Kiss List,2015,,5.5,,1,0,0,0,0,movie,NA
1749,Legendary Weapons of China,1982,18+,7.0,,1,0,1,0,0,movie,NA
1750,A Love Story,2007,,6.5,,1,0,0,0,0,tv series,NA
1751,1920,2008,,6.4,,1,0,1,0,0,movie,NA
1752,Spy Kids: All the Time in the World,2011,7+,3.5,22%,1,0,0,0,0,movie,NA
1753,The Blue Umbrella,2005,,7.5,,1,0,0,0,0,movie,NA
1754,Rajma Chawal,2018,,5.8,,1,0,0,0,0,movie,NA
1755,You Carry Me,2015,,7.0,,1,0,0,0,0,movie,NA
1756,Monster High: Electrified,2017,7+,5.7,,1,0,0,0,0,tv movie,NA
1757,Running for Grace,2018,16+,6.1,,1,0,0,0,0,movie,NA
1758,Saving Capitalism,2017,,6.8,,1,0,0,0,0,movie,NA
1759,End Game,2018,,7.1,,1,0,1,0,0,movie,NA
1760,Story of an Egg,2017,all,8.0,,1,0,0,0,0,movie,NA
1761,Love on Delivery,1994,16+,6.9,,1,0,1,0,0,movie,NA
1762,The Little Mermaid,2018,7+,4.2,20%,1,0,0,1,0,NA,NA
1763,Eerie,2018,,4.7,,1,0,1,0,0,movie,NA
1764,3022,2019,18+,4.5,,1,0,0,0,0,movie,NA
1765,No Other Woman,2011,16+,6.3,,1,0,0,0,0,movie,NA
1766,Invisible Essence: The Little Prince,2018,,7.5,100%,1,0,0,0,0,movie,NA
1767,Naam Shabana,2017,,6.3,40%,1,0,0,0,0,movie,NA
1768,Girls & Panzer: The Movie,2015,16+,7.3,,1,0,0,0,0,movie,NA
1769,Pyaar Ke Side Effects,2006,all,6.7,,1,0,0,0,0,movie,NA
1770,Humpty Sharma Ki Dulhania,2014,all,6.0,,1,0,0,0,0,movie,NA
1771,Chris D'Elia: Incorrigible,2015,18+,6.5,,1,0,0,0,0,movie,NA
1772,Lommbock,2017,,6.8,,1,0,0,0,0,movie,NA
1773,There's Something in the Water,2019,,6.7,82%,1,0,0,0,0,movie,3
1774,It Takes A Man And A Woman,2013,7+,6.7,,1,0,0,0,0,movie,NA
1775,Good Luck,2014,,6.7,,1,0,0,0,0,movie,NA
1776,Birthmarked,2018,,5.7,12%,1,0,0,0,0,movie,NA
1777,Zapped,2014,all,5.1,,1,1,0,1,0,tv series,NA
1778,Twin Murders: The Silence of the White City,2019,18+,5.2,40%,1,0,0,0,0,movie,NA
1779,Bheeshma,2020,,6.7,,1,0,0,0,0,movie,NA
1780,Dave Chappelle: Equanimity,2017,,8.2,,1,0,0,0,0,movie,NA
1781,Tom and Jerry: The Magic Ring,2002,all,6.3,,1,0,0,0,0,video movie,NA
1782,My Stupid Boss,2016,,7.2,,1,0,0,0,0,movie,NA
1783,Zion,2018,,7.2,,1,0,0,0,0,movie,NA
1784,Mr. Pig,2016,,5.7,62%,1,0,0,0,0,movie,NA
1785,Loev,2016,,5.8,,1,0,0,0,0,movie,NA
1786,Manu,2018,,7.9,,1,0,0,0,0,movie,NA
1787,Main Meri Patni Aur Woh,2005,all,7.3,,1,0,0,0,0,movie,NA
1788,Painted Faces,1988,,7.0,,1,0,0,0,0,movie,NA
1789,Deewana,1992,,6.8,,1,0,1,0,0,movie,NA
1790,Sister Cities,2016,16+,6.8,,1,0,0,0,0,tv movie,NA
1791,Janaan,2016,,7.1,,1,0,0,0,0,movie,NA
1792,Travis Scott: Look Mom I Can Fly,2019,18+,6.3,,1,0,0,0,0,movie,NA
1793,A Dangerous Woman,1993,18+,5.8,50%,1,0,0,0,0,movie,NA
1794,Beast Stalker,2008,,6.8,,1,0,0,0,0,movie,NA
1795,Eddie: Strongman,2015,16+,7.5,,1,0,0,0,0,movie,NA
1796,Bolbol Hayran,2010,,6.4,,1,0,0,0,0,movie,NA
1797,ABCD 2,2015,7+,5.4,,1,0,0,0,0,movie,NA
1798,Road to Roma,2020,,7.7,,1,0,0,0,0,movie,NA
1799,The Love Affair,2015,,6.2,,1,0,0,0,0,movie,NA
1800,We Are Young. We Are Strong.,2014,,7.1,,1,0,0,0,0,movie,NA
1801,Our Planet: Behind The Scenes,2019,,8.3,,1,0,0,0,0,tv movie,NA
1802,The Black Prince,2017,13+,6.6,7%,1,0,0,0,0,movie,NA
1803,Kuchh Bheege Alfaaz,2018,,7.5,,1,0,0,0,0,movie,NA
1804,Kingdom of Us,2017,,7.0,,1,0,0,0,0,movie,NA
1805,My Little Pony: Equestria Girls - Legend of Everfree,2016,all,6.4,,1,0,0,0,0,movie,NA
1806,Pa Paandi,2017,,7.6,,1,0,1,0,0,movie,NA
1807,The Humanity Bureau,2017,18+,4.8,25%,1,0,0,0,0,movie,NA
1808,Barbie in Princess Power,2015,all,5.5,,1,0,0,0,0,tv movie,NA
1809,Big Kill,2018,18+,5.3,22%,1,0,0,0,0,movie,NA
1810,Accident,2009,18+,6.6,,1,0,0,0,0,movie,NA
1811,Girlfriend's Day,2017,18+,5.2,43%,1,0,0,0,0,movie,NA
1812,The Ruthless,2019,18+,6.2,,1,0,0,0,0,movie,NA
1813,Thambi,2019,,6.8,,1,0,0,0,0,movie,NA
1814,Roped,2020,7+,5.5,,1,0,0,0,0,movie,NA
1815,All I Wish,2018,18+,5.1,18%,1,0,0,0,0,movie,NA
1816,İncir Reçeli 2,2014,13+,6.1,,1,0,0,0,0,movie,NA
1817,I Don't Know How She Does It,2011,13+,4.9,17%,1,0,0,0,0,movie,NA
1818,Bob Lazar: Area 51 and Flying Saucers,2018,,5.5,20%,1,0,0,0,0,movie,NA
1819,League of Legends Origins,2019,,6.5,,1,0,0,0,0,movie,NA
1820,Varane Avashyamund,2020,,6.9,,1,0,0,0,0,movie,NA
1821,Out of Thin Air,2017,,6.3,,1,0,0,0,0,movie,NA
1822,Jeff Dunham: Minding the Monsters,2012,13+,7.1,,1,0,1,0,0,movie,NA
1823,Noblemen,2019,,5.8,100%,1,0,0,0,0,movie,NA
1824,Highly Strung,2016,,7.2,100%,1,0,0,0,0,movie,NA
1825,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,2016,,7.4,,1,0,0,0,0,movie,NA
1826,Bert Kreischer: The Machine,2016,18+,7.7,,1,0,0,0,0,movie,NA
1827,The Music of Silence,2017,,6.6,,1,0,0,0,0,movie,NA
1828,The Feels,2017,18+,5.1,,1,0,0,0,0,movie,NA
1829,Russell Peters: Notorious,2013,,7.1,,1,0,0,0,0,movie,NA
1830,Jeff Dunham: All Over the Map,2014,13+,7.1,,1,0,1,0,0,movie,NA
1831,Sara's Notebook,2018,18+,5.9,,1,0,0,0,0,movie,NA
1832,Surga yang Tak Dirindukan,2015,,7.9,,1,0,0,0,0,movie,NA
1833,Chamatkar,1992,7+,6.6,,1,0,0,0,0,movie,NA
1834,93 Days,2016,,6.0,,1,0,1,0,0,movie,NA
1835,Phantom,2015,,5.9,,1,0,0,0,0,movie,NA
1836,Catfight,2017,,5.8,,1,0,0,0,0,movie,NA
1837,Ayat-Ayat Cinta 2,2017,,5.6,,1,0,0,0,0,movie,NA
1838,Munafik 2,2018,,6.3,,1,0,0,0,0,movie,NA
1839,Jhankaar Beats,2003,,7.2,,1,0,0,0,0,movie,NA
1840,Dark Crimes,2018,18+,4.9,,1,0,0,0,0,movie,NA
1841,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,2011,,8.5,,1,0,1,0,0,NA,NA
1842,Your Son,2018,,6.1,,1,0,0,0,0,movie,NA
1843,B.A. Pass,2012,13+,6.4,,1,0,0,0,0,movie,NA
1844,Hostage to the Devil,2016,18+,5.8,,1,0,0,0,0,movie,NA
1845,Once Upon a Time in London,2019,,6.1,20%,1,0,0,0,0,movie,NA
1846,Visions,2015,18+,5.3,19%,1,0,0,0,0,movie,NA
1847,The Most Hated Woman in America,2017,18+,6.1,43%,1,0,0,0,0,movie,NA
1848,The Silence of the Sky,2016,,6.5,,1,0,0,0,0,movie,NA
1849,Duplicate,1998,7+,5.5,,1,0,0,0,0,movie,NA
1850,Sam Kinison: Breaking the Rules,1987,18+,7.3,,1,0,1,0,0,movie,NA
1851,Wrong Side Raju,2016,,8.0,,1,0,0,0,0,movie,NA
1852,Good People,2014,18+,5.5,9%,1,0,0,0,0,movie,NA
1853,Devil's Bride,2016,18+,6.0,,1,0,0,0,0,movie,NA
1854,Sebastian Maniscalco: Stay Hungry,2019,18+,7.1,,1,0,0,0,0,movie,NA
1855,The Last Laugh,2019,,5.6,,1,0,0,0,0,movie,2
1856,Escape from the 'Liberty' Cinema,1990,7+,7.2,,1,0,0,0,0,movie,NA
1857,Government Woman,2013,,6.5,,1,0,0,0,0,movie,NA
1858,Hoodwinked Too! Hood VS. Evil,2011,7+,4.7,11%,1,0,0,0,0,movie,NA
1859,Whitney Cummings: Can I Touch It?,2019,,6.4,,1,0,0,0,0,movie,NA
1860,Yol Arkadaşım 2,2018,13+,5.9,,1,0,0,0,0,tv series,NA
1861,Anaarkali of Aarah,2017,,6.4,,1,0,0,0,0,movie,NA
1862,Dead Kids,2019,18+,5.5,,1,0,0,0,0,movie,NA
1863,Verses of Love,2008,,7.1,,1,0,0,0,0,movie,NA
1864,Nang-Nak,1999,13+,6.5,,1,0,0,0,0,movie,NA
1865,From One Second to the Next,2013,,7.4,,1,0,0,0,0,movie,NA
1866,Swiped,2018,,3.6,17%,1,0,0,0,0,movie,NA
1867,Freedom at Midnight,2018,,7.4,,1,0,0,0,0,movie,NA
1868,Jeff Dunham: Relative Disaster,2017,,6.4,,1,0,0,0,0,movie,NA
1869,Loving,2017,,5.3,,1,0,0,0,0,movie,NA
1870,Sarvam Thaala Mayam,2019,7+,7.6,,1,0,0,0,0,movie,NA
1871,Rocco,2016,18+,5.8,,1,0,0,0,0,movie,NA
1872,The Cell,2017,,6.4,,1,0,0,0,0,movie,NA
1873,Gori Tere Pyaar Mein,2013,,5.0,44%,1,0,0,0,0,movie,NA
1874,Operações Especiais,2015,,6.4,,1,0,0,0,0,movie,NA
1875,Vizontele Tuuba,2004,,6.5,,1,0,0,0,0,movie,NA
1876,Summer of '92,2015,,6.9,,1,0,0,0,0,movie,NA
1877,Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,,6.8,,1,0,0,0,0,movie,NA
1878,Waiting,2016,,7.2,,1,0,0,0,0,movie,NA
1879,Shor in the City,2011,7+,7.2,,1,0,0,0,0,movie,NA
1880,Bangkok Traffic Love Story,2009,7+,7.2,,1,0,0,0,0,movie,NA
1881,Inside Man: Most Wanted,2019,18+,5.6,,1,0,0,0,0,movie,NA
1882,Dabbe 5: Zehr-i Cin,2014,,6.0,,1,0,0,0,0,movie,NA
1883,Chris D'Elia: Man on Fire,2017,18+,6.6,,1,0,0,0,0,movie,NA
1884,Chris Tucker Live,2015,18+,6.3,,1,0,0,0,0,movie,NA
1885,The Rehearsal,2016,,5.7,82%,1,0,0,0,0,movie,NA
1886,Diana: 7 Days That Shook the Windsors,2017,,7.4,,1,0,0,0,0,tv movie,NA
1887,Antoine Griezmann: The Making of a Legend,2019,,6.5,,1,0,0,0,0,tv movie,NA
1888,Muramba,2017,7+,8.1,,1,0,0,0,0,movie,NA
1889,Ho Mann Jahaan,2015,7+,7.2,,1,0,1,0,0,movie,NA
1890,Yol Arkadaşım,2017,13+,6.1,,1,0,0,0,0,movie,NA
1891,Watchman,2019,,6.3,,1,0,0,0,0,movie,NA
1892,Love for Sale,2018,,7.4,,1,0,0,0,0,movie,NA
1893,Vir Das: Abroad Understanding,2017,18+,6.8,,1,0,0,0,0,movie,1
1894,Wrong No.,2015,,6.7,,1,0,1,0,0,movie,NA
1895,Sahara,2017,7+,5.5,,1,0,0,0,0,movie,NA
1896,Stereo,2014,,6.6,,1,0,0,0,0,movie,NA
1897,Be Somebody,2016,7+,5.6,,1,0,0,0,0,movie,NA
1898,Belmonte,2019,,6.1,92%,1,0,0,0,0,tv series,NA
1899,Sitara: Let Girls Dream,2019,,7.3,,1,0,0,0,0,movie,NA
1900,Derren Brown: The Push,2018,,7.7,,1,0,0,0,0,movie,NA
1901,Off Course,2015,,5.8,,1,0,0,0,0,movie,NA
1902,Düğün Dernek 2: Sünnet,2015,13+,6.4,,1,0,0,0,0,movie,1
1903,San Pietro,1945,,6.6,,1,0,1,0,0,tv movie,NA
1904,Sarajevo,2014,,6.7,,1,0,0,0,0,tv movie,NA
1905,Balu Mahi,2017,,6.4,,1,0,0,0,0,movie,NA
1906,A Cinderella Story: Christmas Wish,2019,7+,5.2,,1,0,0,0,0,video movie,NA
1907,Once Again,2019,,7.1,,1,0,1,0,0,tv series,NA
1908,Mortified Nation,2013,,7.3,,1,0,0,0,0,movie,NA
1909,The Mistress,2012,13+,6.3,,1,0,1,0,0,movie,NA
1910,Don Verdean,2015,13+,5.4,29%,1,0,0,0,0,movie,NA
1911,Tremors 5: Bloodlines,2015,13+,5.3,,1,0,0,0,0,video movie,NA
1912,The Sinking of Van Der Wijck,2013,,7.6,,1,0,0,0,0,movie,NA
1913,Sturgill Simpson Presents Sound & Fury,2019,,6.5,,1,0,0,0,0,movie,NA
1914,Mary's Land,2013,13+,6.6,,1,0,0,0,0,movie,NA
1915,Olmo and the Seagull,2015,,7.3,,1,0,0,0,0,movie,NA
1916,Sister In Law,2016,,5.1,,1,0,0,0,0,movie,NA
1917,"The Other One: The Long, Strange Trip of Bob Weir",2014,,7.4,,1,0,0,0,0,movie,NA
1918,Sebastian Maniscalco: Why Would You Do That?,2016,16+,7.3,,1,0,0,0,0,movie,NA
1919,Walk. Ride. Rodeo.,2019,7+,6.4,,1,0,0,0,0,movie,NA
1920,Emmanuel Macron: Behind the Rise,2017,,6.9,,1,0,0,0,0,tv movie,NA
1921,Aadu 2,2017,,7.1,,1,0,0,0,0,movie,NA
1922,Dude,2018,18+,5.1,,1,0,0,0,0,movie,NA
1923,Franca: Chaos and Creation,2016,,7.6,,1,0,0,0,0,movie,NA
1924,Shéhérazade,2018,18+,7.1,,1,0,0,0,0,movie,NA
1925,Under the Eiffel Tower,2019,,5.1,41%,1,0,0,0,0,movie,NA
1926,Motu Patlu: King Of Kings,2016,,6.7,,1,0,0,0,0,movie,NA
1927,I Hate Luv Storys,2010,7+,5.6,,1,0,0,0,0,movie,NA
1928,Küçük Esnaf,2016,13+,5.6,,1,0,0,0,0,movie,NA
1929,The Chosen Ones,2015,,6.7,,1,0,0,0,0,movie,NA
1930,The Love Guru,2008,13+,3.8,14%,1,0,1,0,0,movie,NA
1931,Consequences,2014,13+,6.6,,1,0,0,0,0,movie,NA
1932,Elisa & Marcela,2019,18+,6.5,33%,1,0,0,0,0,movie,NA
1933,The Clapper,2018,18+,5.1,23%,1,0,0,0,0,movie,NA
1934,7 Khoon Maaf,2011,,6.1,,1,0,0,0,0,movie,NA
1935,Very Big Shot,2015,18+,7.2,,1,0,0,0,0,movie,NA
1936,Barça Dreams,2015,,7.3,,1,0,0,0,0,movie,NA
1937,"El Pepe, A Supreme Life",2019,,7.0,,1,0,0,0,0,movie,NA
1938,Frank and Cindy,2015,18+,6.1,,1,0,0,0,0,movie,NA
1939,Monty Python's Flying Circus: Live at Aspen,1998,,7.9,,1,0,0,0,0,movie,NA
1940,Catwalk: Tales from the Catshow Circuit,2018,,6.3,,1,0,0,0,0,movie,NA
1941,SuckSeed,2011,13+,7.5,,1,0,0,0,0,movie,NA
1942,Perdida,2018,18+,5.6,20%,1,0,0,0,0,movie,NA
1943,Why We Fight: The Battle of Russia,1943,,7.1,,1,0,1,0,0,movie,NA
1944,In the Shadow of Iris,2016,18+,6.1,,1,0,1,0,0,movie,NA
1945,The Animal People,2019,,7.2,,1,0,0,0,0,movie,NA
1946,Despite Everything,2019,18+,5.3,,1,0,0,0,0,movie,NA
1947,Tyke Elephant Outlaw,2015,,7.4,,1,0,0,0,0,movie,NA
1948,Dragonheart 3: The Sorcerer's Curse,2015,13+,5.1,,1,0,0,0,0,video movie,NA
1949,Jackass Presents: Bad Grandpa .5,2014,13+,6.3,,1,0,0,0,0,video movie,NA
1950,Barbie: Spy Squad,2016,all,5.7,,1,0,0,0,0,video movie,NA
1951,David Cross: Making America Great Again,2016,,6.4,,1,0,0,0,0,movie,NA
1952,The President's Barber,2004,18+,6.9,,1,0,0,0,0,movie,NA
1953,The Carter Effect,2017,16+,7.1,,1,0,0,0,0,movie,1
1954,Nate Bargatze: The Tennessee Kid,2019,,7.5,,1,0,0,0,0,movie,NA
1955,Dying to Tell,2019,,6.7,,1,0,0,0,0,movie,NA
1956,Jarhead 2: Field of Fire,2014,18+,5.5,,1,0,0,0,0,video movie,NA
1957,Neşeli Hayat,2009,,6.1,,1,0,0,0,0,movie,NA
1958,Euphoria,2018,18+,6.5,,1,0,0,0,0,tv series,NA
1959,Growing Up Wild,2016,all,7.3,,1,0,0,0,0,movie,NA
1960,After Porn Ends 3,2018,18+,5.3,,1,0,0,0,0,movie,NA
1961,Havenhurst,2016,,4.8,27%,1,0,0,0,0,movie,NA
1962,Monster High: New Ghoul at School,2010,7+,6.8,,1,0,0,0,0,tv movie,NA
1963,Like Arrows,2018,,6.3,,1,0,0,0,0,movie,NA
1964,LEGO Marvel Super Heroes: Avengers Reassembled!,2015,7+,6.2,,1,0,0,0,0,tv movie,NA
1965,Forever Pure,2016,,7.4,,1,0,0,0,0,movie,NA
1966,God's Not Dead: A Light in Darkness,2018,7+,4.5,11%,1,0,0,0,0,movie,NA
1967,A Grand Night In: The Story of Aardman,2015,7+,7.6,,1,0,0,0,0,tv movie,NA
1968,Taramani,2017,,7.5,,1,0,1,0,0,movie,NA
1969,Rip Tide,2017,,5.5,,1,0,0,0,0,movie,NA
1970,Brené Brown: The Call to Courage,2019,,7.6,,1,0,0,0,0,movie,NA
1971,One Day: Justice Delivered,2019,,5.6,,1,0,0,0,0,movie,NA
1972,Katt Williams: Great America,2018,18+,6.1,,1,0,0,0,0,movie,NA
1973,Khubsoorat,1980,18+,7.7,,1,0,0,0,0,movie,NA
1974,Judwaa 2,2017,16+,3.8,36%,1,0,0,0,0,movie,NA
1975,Singularity,2017,13+,3.8,,1,0,0,0,0,movie,NA
1976,Gad Elmaleh: American Dream,2018,16+,7.2,,1,0,0,0,0,movie,NA
1977,Kis Kisko Pyaar Karoon,2015,13+,5.7,,1,0,1,0,0,movie,NA
1978,The Incredible Story of the Giant Pear,2017,,6.1,,1,0,0,0,0,movie,NA
1979,The Heretics,2017,,4.7,,1,0,0,0,0,movie,NA
1980,One Heart: The A.R. Rahman Concert Film,2017,,8.7,,1,0,0,0,0,movie,NA
1981,Samantaral,2017,,7.6,,1,0,0,0,0,movie,NA
1982,The Girl from the Song,2017,,5.6,,1,0,0,0,0,movie,NA
1983,Tikli and Laxmi Bomb,2017,,8.2,,1,0,0,0,0,movie,NA
1984,The Wedding Curse,2006,,6.2,,1,0,0,0,0,movie,NA
1985,River's Edge,2018,,6.2,71%,1,0,0,0,0,movie,NA
1986,Battle Drone,2018,13+,5.2,,1,0,0,0,0,movie,NA
1987,Puriyaatha Puthir,2017,,6.6,,1,0,1,0,0,movie,NA
1988,Fittest in Dubai,2019,all,6.0,,1,0,0,0,0,movie,NA
1989,Fortune Feimster: Sweet & Salty,2020,,6.8,,1,0,0,0,0,movie,NA
1990,In Family I Trust,2019,,6.2,,1,0,0,0,0,movie,NA
1991,Ana e Vitória,2018,,6.6,,1,0,0,0,0,movie,NA
1992,The Last Hangover,2018,,6.2,,1,0,0,0,0,movie,NA
1993,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,2014,,6.6,,1,0,0,0,0,tv short,NA
1994,Masameer: The Movie,2020,,6.0,,1,0,0,0,0,movie,NA
1995,Ghost of the Mountains,2017,all,6.8,,1,0,0,0,0,movie,NA
1996,Pottersville,2017,13+,5.4,,1,0,0,0,0,movie,NA
1997,Riot,2015,,5.1,,1,0,0,0,0,movie,NA
1998,The Last Resort,2018,,7.3,90%,1,0,0,0,0,movie,NA
1999,He Even Has Your Eyes,2017,,6.2,,1,0,0,0,0,movie,NA
2000,The Hard Way,2019,,4.8,,1,0,0,0,0,movie,NA
2001,Jim Norton: Mouthful of Shame,2017,18+,6.8,,1,0,0,0,0,movie,NA
2002,Barbie & Her Sisters in A Pony Tale,2013,all,6.2,,1,0,0,0,0,video movie,NA
2003,Luv Shuv Tey Chicken Khurana,2012,7+,6.6,,1,0,0,0,0,movie,NA
2004,My Little Pony: Best Gift Ever,2018,7+,8.0,,1,0,0,0,0,tv movie,NA
2005,Tig Notaro: Happy To Be Here,2018,16+,6.6,,1,0,0,0,0,movie,NA
2006,Surga Yang Tak Dirindukan 2,2017,,7.2,,1,0,0,0,0,movie,NA
2007,Pahuna: The Little Visitors,2017,,7.6,,1,0,0,0,0,movie,NA
2008,Azhar,2016,13+,5.8,22%,1,0,0,0,0,movie,NA
2009,Never Heard,2018,13+,5.2,,1,0,0,0,0,movie,NA
2010,Mayday Life,2019,,7.7,,1,0,0,0,0,movie,NA
2011,Ferrari Ki Sawaari,2012,all,6.4,,1,0,1,0,0,movie,NA
2012,Secret Obsession,2019,13+,4.3,36%,1,0,0,0,0,movie,NA
2013,Hedefim Sensin,2018,,6.2,,1,0,0,0,0,movie,NA
2014,Barbie in Rock 'N Royals,2015,7+,6.0,,1,0,0,0,0,movie,NA
2015,"Ray Romano: Right Here, Around the Corner",2019,,7.2,,1,0,0,0,0,movie,NA
2016,Merata: How Mum Decolonised the Screen,2019,,6.9,92%,1,0,0,0,0,movie,NA
2017,Raja Natwarlal,2014,7+,6.1,,1,0,0,0,0,movie,NA
2018,Mother,2016,,5.6,,1,1,1,0,0,movie,NA
2019,"Ken Jeong: You Complete Me, Ho",2019,,5.7,,1,0,0,0,0,movie,NA
2020,The Apostate,1987,,6.0,75%,1,0,0,0,0,movie,NA
2021,Hamid,2019,,7.8,,1,0,0,0,0,movie,NA
2022,Let's Dance,2019,18+,5.9,,1,0,0,0,0,movie,NA
2023,Clair Obscur,2016,,6.5,,1,0,0,0,0,movie,NA
2024,Burning Cane,2019,,5.5,88%,1,0,0,0,0,movie,NA
2025,Bypass Road,2019,,5.4,,1,0,0,0,0,movie,NA
2026,Monster High: Welcome to Monster High,2016,7+,5.6,,1,0,0,0,0,movie,NA
2027,"Liar, Liar, Vampire",2015,all,5.8,,1,0,0,0,0,tv movie,NA
2028,Kurtuluş Son Durak,2012,13+,6.2,,1,0,0,0,0,movie,NA
2029,Late Life: The Chien-Ming Wang Story,2018,,7.1,,1,0,0,0,0,movie,NA
2030,The Lion Woman,2017,18+,6.6,,1,0,0,0,0,movie,NA
2031,Blood Money,2017,18+,4.4,50%,1,0,1,0,0,movie,NA
2032,Husband Factor: Resurrection,2015,7+,5.8,,1,0,0,0,0,movie,NA
2033,Hari Kondabolu: Warn Your Relatives,2018,,6.4,,1,0,0,0,0,movie,NA
2034,Recovery Boys,2018,,6.5,,1,0,0,0,0,movie,NA
2035,Selfie 69,2016,,6.3,,1,0,0,0,0,movie,NA
2036,Albion: The Enchanted Stallion,2016,7+,5.2,,1,0,0,0,0,movie,NA
2037,Manje Bistre,2017,,6.6,,1,0,0,0,0,movie,NA
2038,Laaf Wa Dawaraan,2016,,5.6,,1,0,0,0,0,movie,NA
2039,Ryan Hamilton: Happy Face,2017,,7.3,,1,0,0,0,0,movie,NA
2040,Mojave,2015,18+,5.2,,1,0,0,0,0,movie,NA
2041,A Week in Watts,2017,,6.3,,1,0,0,0,0,movie,NA
2042,The Unmarried Wife,2016,,6.0,,1,0,0,0,0,movie,NA
2043,Gardeners of Eden,2015,,8.4,,1,0,0,0,0,movie,NA
2044,Zoom,2006,7+,4.4,3%,1,0,0,0,0,movie,NA
2045,Jack Whitehall: At Large,2017,18+,6.9,,1,0,0,0,0,movie,NA
2046,Jarhead 3: The Siege,2016,18+,5.2,,1,0,0,0,0,video movie,NA
2047,Tremors 4: The Legend Begins,2004,13+,5.3,,1,0,0,0,0,video movie,NA
2048,The Girl Allergic to Wi-Fi,2018,,6.5,,1,0,0,0,0,movie,NA
2049,Legends of the Hidden Temple,2016,7+,5.8,,1,0,0,0,0,tv movie,NA
2050,Term Life,2016,18+,5.5,,1,0,0,0,0,movie,NA
2051,Carmen Sandiego: To Steal or Not to Steal,2020,,6.8,,1,0,0,0,0,movie,NA
2052,Tunisian Victory,1944,,6.6,,1,0,1,0,0,movie,7
2053,Aiyaary,2018,16+,5.3,29%,1,0,0,0,0,movie,NA
2054,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),2015,,6.8,,1,0,0,0,0,movie,NA
2055,Zindagi Kitni Haseen Hay,2016,all,6.2,,1,0,0,0,0,movie,NA
2056,Milada,2017,,6.1,,1,0,0,0,0,movie,NA
2057,Sabrina,2018,,4.2,,1,0,0,0,0,tv series,NA
2058,Sex Doll,2016,,4.5,,1,0,0,0,0,movie,NA
2059,Spy Time,2015,,6.1,,1,0,0,0,0,movie,NA
2060,Iliza Shlesinger: Unveiled,2019,,6.4,,1,0,0,0,0,movie,NA
2061,Vir Das: Losing It,2018,13+,7.0,,1,0,0,0,0,movie,NA
2062,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,,6.3,,1,0,0,0,0,movie,NA
2063,The Creative Brain,2019,,6.4,,1,0,0,0,0,movie,NA
2064,We Need to Talk,2016,,5.8,,1,0,0,0,0,NA,NA
2065,Cracked Up: The Darrell Hammond Story,2019,,7.3,,1,0,0,0,0,movie,NA
2066,Hypersomnia,2016,,5.5,,1,0,0,0,0,movie,NA
2067,Bygones Be Bygones,2017,13+,6.3,,1,0,0,0,0,movie,NA
2068,Shuddhi,2017,,8.0,,1,0,0,0,0,movie,NA
2069,Kevin James: Sweat the Small Stuff,2001,7+,7.5,,1,0,0,0,0,movie,NA
2070,Fasel Wa Naoud,2011,,6.5,,1,0,0,0,0,movie,NA
2071,The Last Face,2016,18+,4.9,8%,1,0,0,0,0,movie,NA
2072,Uriyadi 2,2019,all,7.4,,1,0,0,0,0,movie,NA
2073,Nikki Glaser: Bangin',2019,,5.8,,1,0,0,0,0,movie,NA
2074,Break Up 100,2014,,5.8,,1,0,0,0,0,movie,NA
2075,An Hour and a Half,2012,,7.1,,1,0,0,0,0,movie,NA
2076,Garfunkel and Oates: Trying to be Special,2016,18+,7.4,,1,0,0,0,0,movie,NA
2077,The Ghost Who Walks,2019,18+,5.2,,1,0,0,0,0,movie,NA
2078,Monty Python: The Meaning of Live,2014,,7.6,,1,0,0,0,0,tv movie,NA
2079,Singh Saab the Great,2013,13+,5.7,,1,0,0,0,0,movie,NA
2080,Patiala House,2011,,5.6,,1,0,0,0,0,movie,NA
2081,Deliha,2014,13+,4.6,,1,0,0,0,0,movie,NA
